product_name,aspect,descriptor,polarity_score,sentiment_label
Jira,software,deployment,0.0,Positif
Jira,management,workflow,0.0,Positif
Jira,platform,centralized,0.0,Positif
Jira,rating,amazing,0.6000000000000001,Positif
Jira,use,deployment,0.0,Positif
Jira,tool,effective,0.6,Positif
Jira,parties,internal,0.0,Positif
Jira,ticketing,same,0.0,Positif
Jira,use,incentivizedfebruary,0.0,Positif
Jira,scopei,deployment,0.0,Positif
Jira,tool,top,0.5,Positif
Jira,use,incentivizedjanuary,0.0,Positif
Jira,feature,new,0.13636363636363635,Positif
Jira,jira,agile,0.5,Positif
Jira,scopewe,deployment,0.0,Positif
Jira,methodology,agile,0.5,Positif
Jira,end,best,1.0,Positif
Jira,use,incentivizedjune,0.0,Positif
Jira,software,primary,0.4,Positif
Jira,time,long,-0.05,Negatif
Jira,management,great,0.8,Positif
Jira,products,digital,0.0,Positif
Jira,alm,simplest,0.0,Positif
Jira,cases,incentivizedapril,0.0,Positif
Jira,phase,requirement,0.0,Positif
Jira,view,agile,0.5,Positif
Jira,cases,incentivizedapril,0.0,Positif
Jira,issue,deployment,0.0,Positif
Jira,activities,daily agile,0.25,Positif
Jira,viewability,better,0.5,Positif
Jira,cases,incentivizeddecember,0.0,Positif
Jira,cases,incentivizeddecember,0.0,Positif
Jira,use,deployment,0.0,Positif
Jira,product,revolutionary,0.0,Positif
Jira,knife,swiss,0.0,Positif
Jira,cases,incentivizeddecember,0.0,Positif
Jira,scopei,deployment,0.0,Positif
Jira,deliveries,large complex,-0.04285714285714286,Negatif
Jira,routine,smaller,0.0,Positif
Jira,cases,incentivizednovember,0.0,Positif
Jira,software,deployment,0.0,Positif
Jira,cycl,inner,0.0,Positif
Jira,management,best,1.0,Positif
Jira,cases,incentivizednovember,0.0,Positif
Jira,solution,good,0.7,Positif
Jira,software,large,0.21428571428571427,Positif
Jira,cases,incentivizednovember,0.0,Positif
Jira,features,great available,0.6000000000000001,Positif
Jira,needsrating,technological,0.0,Positif
Jira,workflows,various,0.0,Positif
Jira,methodology,agile,0.5,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,backlog,agile,0.5,Positif
Jira,teams,other,-0.125,Negatif
Jira,use,incentivizedaugust,0.0,Positif
Jira,management,quick,0.3333333333333333,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,tool,great,0.8,Positif
Jira,projects,new,0.13636363636363635,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,development,new,0.13636363636363635,Positif
Jira,feature,advanced,0.4,Positif
Jira,teams,most,0.5,Positif
Jira,tools,additional,0.0,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,software,deployment,0.0,Positif
Jira,learning,initial,0.0,Positif
Jira,ticketing,robust,0.0,Positif
Jira,organization,entire,0.0,Positif
Jira,ways,different,0.0,Positif
Jira,team,individual,0.0,Positif
Jira,projects,upcoming,0.0,Positif
Jira,management,workflow,0.0,Positif
Jira,tool,workflow,0.0,Positif
Jira,jobs,outstanding,0.5,Positif
Jira,tool,best,1.0,Positif
Jira,software,deployment,0.0,Positif
Jira,issue,main,0.16666666666666666,Positif
Jira,software,deployment,0.0,Positif
Jira,process,main agile,0.3333333333333333,Positif
Jira,issue,reliable,0.0,Positif
Jira,teamrating,agile,0.5,Positif
Jira,scopewe,deployment,0.0,Positif
Jira,task,single,-0.07142857142857142,Negatif
Jira,tasks,unexpected,0.1,Positif
Jira,management,defect,0.0,Positif
Jira,stages,different,0.0,Positif
Jira,management,rounded,0.0,Positif
Jira,use,incentivizedjune,0.0,Positif
Jira,organization,scopeour,0.0,Positif
Jira,management,complete,0.1,Positif
Jira,tool,best agile,0.75,Positif
Jira,use,incentivizedjune,0.0,Positif
Jira,years,least,-0.3,Negatif
Jira,backlogs,multiple,0.0,Positif
Jira,organization,whole,0.2,Positif
Jira,adoption,immediate,0.0,Positif
Jira,use,incentivizedjune,0.0,Positif
Jira,interface,great,0.8,Positif
Jira,usage,centralized,0.0,Positif
Jira,visibility,better,0.5,Positif
Jira,use,incentivizedjune,0.0,Positif
Jira,market,regulatory,0.0,Positif
Jira,affairs,regulatory,0.0,Positif
Jira,use,incentivizedjune,0.0,Positif
Jira,organization,entire,0.0,Positif
Jira,departments,multiple,0.0,Positif
Jira,projects,multiple,0.0,Positif
Jira,projects,upcoming,0.0,Positif
Jira,org,entire,0.0,Positif
Jira,projects,own,0.6,Positif
Jira,management,repository,0.0,Positif
Jira,o,entire,0.0,Positif
Jira,tool,great,0.8,Positif
Jira,projects,technical,0.0,Positif
Jira,schedule,definite,0.0,Positif
Jira,issue,flexible,0.0,Positif
Jira,organization,entire,0.0,Positif
Jira,needs,different,0.0,Positif
Jira,consumer,main heavy,-0.016666666666666677,Negatif
Jira,part,integral,0.0,Positif
Jira,organization,whole,0.2,Positif
Jira,projects,internal,0.0,Positif
Jira,tool,agile,0.5,Positif
Jira,features,new,0.13636363636363635,Positif
Jira,org,whole,0.2,Positif
Jira,stories,epic,0.1,Positif
Jira,cases,incentivizedapril,0.0,Positif
Jira,software,deployment,0.0,Positif
Jira,contribution,major,0.0625,Positif
Jira,process,agile,0.5,Positif
Jira,cases,incentivizedapril,0.0,Positif
Jira,cases,incentivizedapril,0.0,Positif
Jira,services,new,0.13636363636363635,Positif
Jira,platform,main,0.16666666666666666,Positif
Jira,scheduling,workflow,0.0,Positif
Jira,cases,incentivizedapril,0.0,Positif
Jira,tool,helpful,0.0,Positif
Jira,cases,incentivizedapril,0.0,Positif
Jira,use,deployment,0.0,Positif
Jira,people,correct,0.0,Positif
Jira,cases,incentivizedapril,0.0,Positif
Jira,departments,most,0.5,Positif
Jira,case,specific,0.0,Positif
Jira,tool,last,0.0,Positif
Jira,cases,incentivizedapril,0.0,Positif
Jira,teams,various,0.0,Positif
Jira,types,various,0.0,Positif
Jira,use,incentivizedfebruary,0.0,Positif
Jira,use,deployment,0.0,Positif
Jira,management,best,1.0,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,years,past,-0.25,Negatif
Jira,team,agile,0.5,Positif
Jira,process,whole,0.2,Positif
Jira,software,great,0.8,Positif
Jira,managementrating,agile,0.5,Positif
Jira,products,new,0.13636363636363635,Positif
Jira,experience,overall,0.0,Positif
Jira,use,incentivizedjune,0.0,Positif
Jira,issues,different,0.0,Positif
Jira,use,incentivizedfebruary,0.0,Positif
Jira,software,best available,0.7,Positif
Jira,tool,powerful,0.3,Positif
Jira,cases,incentivizeddecember,0.0,Positif
Jira,organization,entire,0.0,Positif
Jira,cases,incentivizeddecember,0.0,Positif
Jira,rating,best,1.0,Positif
Jira,cases,incentivizednovember,0.0,Positif
Jira,tool,best,1.0,Positif
Jira,cases,epic,0.1,Positif
Jira,management,best,1.0,Positif
Jira,notifi,workflow,0.0,Positif
Jira,bridge,great,0.8,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,organization,scopeour,0.0,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,tier,second,0.0,Positif
Jira,system,regular,0.0,Positif
Jira,management,agile,0.5,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,use,deployment,0.0,Positif
Jira,team,agile,0.5,Positif
Jira,rebuilding,major,0.0625,Positif
Jira,website,main,0.16666666666666666,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,work,daily,0.0,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,projects,new,0.13636363636363635,Positif
Jira,kickstartrating,easy,0.43333333333333335,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,areas,major,0.0625,Positif
Jira,users,internal,0.0,Positif
Jira,desk,internal,0.0,Positif
Jira,tool,teamworking,0.0,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,use,deployment,0.0,Positif
Jira,management,great,0.8,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,end,front,0.0,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,use,deployment,0.0,Positif
Jira,levelprojects,multiple high,0.08,Positif
Jira,engagement,corporate wide,-0.05,Negatif
Jira,businesses,several,0.0,Positif
Jira,replacement,great,0.8,Positif
Jira,solution,effective,0.6,Positif
Jira,cases,deployment,0.0,Positif
Jira,development,critical,0.0,Positif
Jira,cases,incentivizedapril,0.0,Positif
Jira,archive,different teamspowerful,0.0,Positif
Jira,collaboration,best,1.0,Positif
Jira,use,deployment,0.0,Positif
Jira,tool,main,0.16666666666666666,Positif
Jira,tool,effective,0.6,Positif
Jira,jira,agile,0.5,Positif
Jira,use,deployment,0.0,Positif
Jira,organization,whole,0.2,Positif
Jira,managem,higher,0.25,Positif
Jira,use,incentivizedfebruary,0.0,Positif
Jira,level,high,0.16,Positif
Jira,teams,technical,0.0,Positif
Jira,development,agile,0.5,Positif
Jira,cases,incentivizednovember,0.0,Positif
Jira,team,entire bizmerlin,0.0,Positif
Jira,cases,incentivizednovember,0.0,Positif
Jira,tool,overall,0.0,Positif
Jira,projects,new,0.13636363636363635,Positif
Jira,platform,great,0.8,Positif
Jira,array,wide,-0.1,Negatif
Jira,tools,best available,0.7,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,alms,best available,0.7,Positif
Jira,interface,overall,0.0,Positif
Jira,depiction,seamless,0.1,Positif
Jira,organization,complete,0.1,Positif
Jira,scopewe,deployment,0.0,Positif
Jira,use,incentivizedjune,0.0,Positif
Jira,things,most,0.5,Positif
Jira,jira,deployment,0.0,Positif
Jira,tests,small,-0.25,Negatif
Jira,iteration,rapid,0.0,Positif
Jira,use,deployment,0.0,Positif
Jira,te,small,-0.25,Negatif
Jira,cases,incentivizedapril,0.0,Positif
Jira,tool,organizational,0.0,Positif
Jira,organization,whole,0.2,Positif
Jira,hel,standard,0.0,Positif
Jira,issue,heavy,-0.2,Negatif
Jira,cases,incentivizedapril,0.0,Positif
Jira,use,deployment,0.0,Positif
Jira,boards,kanban,0.0,Positif
Jira,rating,reliable,0.0,Positif
Jira,infrastructure,own,0.6,Positif
Jira,methodology,agile,0.5,Positif
Jira,applications,internal,0.0,Positif
Jira,tool,effective,0.6,Positif
Jira,use,incentivizedfebruary,0.0,Positif
Jira,teams,agile,0.5,Positif
Jira,teams,kanban,0.0,Positif
Jira,use,incentivizedfebruary,0.0,Positif
Jira,line,direct,0.1,Positif
Jira,use,incentivizedfebruary,0.0,Positif
Jira,projects,past present,-0.125,Negatif
Jira,mon,better,0.5,Positif
Jira,use,incentivizedfebruary,0.0,Positif
Jira,product,scopeour,0.0,Positif
Jira,team,deployment,0.0,Positif
Jira,team,commercial,0.0,Positif
Jira,teams,other,-0.125,Negatif
Jira,teams,agile,0.5,Positif
Jira,use,incentivizedjanuary,0.0,Positif
Jira,stakeholders,multiple,0.0,Positif
Jira,cycles,agile,0.5,Positif
Jira,use,incentivizedjanuary,0.0,Positif
Jira,use,incentivizedjanuary,0.0,Positif
Jira,t,particular,0.16666666666666666,Positif
Jira,cases,incentivizeddecember,0.0,Positif
Jira,scopewe,deployment,0.0,Positif
Jira,cases,incentivizeddecember,0.0,Positif
Jira,departments,other,-0.125,Negatif
Jira,cases,incentivizeddecember,0.0,Positif
Jira,use,deployment,0.0,Positif
Jira,organization,whole,0.2,Positif
Jira,projects,ongoing,0.0,Positif
Jira,cases,incentivizeddecember,0.0,Positif
Jira,scopewe,deployment,0.0,Positif
Jira,programming,agile,0.5,Positif
Jira,products,different,0.0,Positif
Jira,options,vast,0.0,Positif
Jira,cases,incentivizeddecember,0.0,Positif
Jira,scopewe,deployment,0.0,Positif
Jira,implementations,many different,0.25,Positif
Jira,cases,incentivizednovember,0.0,Positif
Jira,use,deployment,0.0,Positif
Jira,teams,other,-0.125,Negatif
Jira,monitoring,workflow,0.0,Positif
Jira,reporting,handy,0.6,Positif
Jira,cases,incentivizednovember,0.0,Positif
Jira,departments,multiple,0.0,Positif
Jira,organization,great,0.8,Positif
Jira,level,high,0.16,Positif
Jira,jira,deployment,0.0,Positif
Jira,tool,primary,0.4,Positif
Jira,management,agile,0.5,Positif
Jira,b,latter,0.0,Positif
Jira,tool,only,0.0,Positif
Jira,confluence,atlassian,0.0,Positif
Jira,visibility,better,0.5,Positif
Jira,workflows,rigid,0.0,Positif
Jira,applications,small,-0.25,Negatif
Jira,reporting,good,0.7,Positif
Jira,rating,much,0.2,Positif
Jira,organizationprosdefect,whole,0.2,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,movement,agile,0.5,Positif
Jira,tool,alm,0.0,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,stories,detailed,0.4,Positif
Jira,projects,agile,0.5,Positif
Jira,tool,nice,0.6,Positif
Jira,companies,big,0.0,Positif
Jira,businesses,small,-0.25,Negatif
Jira,scopei,deployment,0.0,Positif
Jira,features,new,0.13636363636363635,Positif
Jira,projects,current,0.0,Positif
Jira,issues,few,-0.2,Negatif
Jira,development,agile,0.5,Positif
Jira,organization,whole,0.2,Positif
Jira,boards,agile,0.5,Positif
Jira,use,incentivizedfebruary,0.0,Positif
Jira,use,deployment,0.0,Positif
Jira,tool,last,0.0,Positif
Jira,developmentrating,agile,0.5,Positif
Jira,cases,incentivizeddecember,0.0,Positif
Jira,development,agile,0.5,Positif
Jira,cases,incentivizednovember,0.0,Positif
Jira,scopewe,deployment,0.0,Positif
Jira,tool,other similar,-0.0625,Negatif
Jira,tools,agile,0.5,Positif
Jira,cases,incentivizednovember,0.0,Positif
Jira,office,agile,0.5,Positif
Jira,site,first,0.25,Positif
Jira,courtship,slow,-0.30000000000000004,Negatif
Jira,use,incentivizedaugust,0.0,Positif
Jira,software,main,0.16666666666666666,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,teams,creative,0.5,Positif
Jira,commenting,contextual,0.0,Positif
Jira,choice,mainstream,0.0,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,use,deployment,0.0,Positif
Jira,word,japanese,0.0,Positif
Jira,products,internal digital,0.0,Positif
Jira,access,easy,0.43333333333333335,Positif
Jira,database,internal,0.0,Positif
Jira,project,own,0.6,Positif
Jira,boards,own,0.6,Positif
Jira,boar,agile,0.5,Positif
Jira,jira,agile,0.5,Positif
Jira,projects,different,0.0,Positif
Jira,scopei,deployment,0.0,Positif
Jira,tasks,various,0.0,Positif
Jira,cases,incentivizedapril,0.0,Positif
Jira,cases,incentivizedapril,0.0,Positif
Jira,jira,deployment,0.0,Positif
Jira,cases,incentivizedapril,0.0,Positif
Jira,tools,other,-0.125,Negatif
Jira,cases,incentivizedapril,0.0,Positif
Jira,team,digital,0.0,Positif
Jira,source,true,0.35,Positif
Jira,concepts,agile esque,0.5,Positif
Jira,cases,incentivizeddecember,0.0,Positif
Jira,tool,powerful,0.3,Positif
Jira,team,small,-0.25,Negatif
Jira,onerating,large,0.21428571428571427,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,software,small,-0.25,Negatif
Jira,rating,excellent,1.0,Positif
Jira,use,incentivizedjanuary,0.0,Positif
Jira,analysis,requirement,0.0,Positif
Jira,enhancement,requirement,0.0,Positif
Jira,use,incentivizedjanuary,0.0,Positif
Jira,cases,incentivizeddecember,0.0,Positif
Jira,organization,whole,0.2,Positif
Jira,projects,different,0.0,Positif
Jira,cases,incentivizednovember,0.0,Positif
Jira,organization,scopeour,0.0,Positif
Jira,departments,multiple,0.0,Positif
Jira,scopewe,deployment,0.0,Positif
Jira,issues,outstanding,0.5,Positif
Jira,user,skeptical,-0.5,Negatif
Jira,use,incentivizedaugust,0.0,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,use,deployment,0.0,Positif
Jira,products,several,0.0,Positif
Jira,systems,several,0.0,Positif
Jira,package,flexible rich competitive,0.375,Positif
Jira,rating,pro,0.0,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,scopewe,deployment,0.0,Positif
Jira,applications,several,0.0,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,methodology,agile,0.5,Positif
Jira,tool,useful,0.3,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,methodology,agile,0.5,Positif
Jira,months,few,-0.2,Negatif
Jira,use,incentivizedaugust,0.0,Positif
Jira,items,new,0.13636363636363635,Positif
Jira,scope,future,0.0,Positif
Jira,teams,larger,0.0,Positif
Jira,page,same,0.0,Positif
Jira,piece,fine,0.4166666666666667,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,scopei,deployment,0.0,Positif
Jira,role,previous,-0.16666666666666666,Negatif
Jira,company,different,0.0,Positif
Jira,role,new,0.13636363636363635,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,scopewe,deployment,0.0,Positif
Jira,methodology,agile,0.5,Positif
Jira,quality,lead,0.0,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,company,entire,0.0,Positif
Jira,reason,primary,0.4,Positif
Jira,prosi,agile,0.5,Positif
Jira,solution,only,0.0,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,departments,several other,-0.0625,Negatif
Jira,use,incentivizedaugust,0.0,Positif
Jira,user,quick,0.3333333333333333,Positif
Jira,featuresattach,friendly,0.375,Positif
Jira,tool,useful,0.3,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,notes,easyconsa,0.0,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,scopewe,deployment,0.0,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,products,digital,0.0,Positif
Jira,teams,onshore,0.0,Positif
Jira,visibility,good,0.7,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,end,current,0.0,Positif
Jira,ch,prosparent,0.0,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,organization,whole,0.2,Positif
Jira,documentation,collaborative,0.0,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,locations,multiple,0.0,Positif
Jira,tool,good,0.7,Positif
Jira,websit,various,0.0,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,jirarating,atlassian,0.0,Positif
Jira,use,incentivizedaugust,0.0,Positif
Jira,team,agile,0.5,Positif
Jira,development,iterative,0.0,Positif
Jira,device,human critical medical,0.0,Positif
Jira,tool,primary,0.4,Positif
Jira,bug,good,0.7,Positif
Jira,rating,better,0.5,Positif
Jira,product,great,0.8,Positif
Jira,practice,agile,0.5,Positif
Jira,jirarating,atlassian,0.0,Positif
Jira,use,incentivizedjanuary,0.0,Positif
Jira,scopewe,deployment,0.0,Positif
Jira,enhancement,new,0.13636363636363635,Positif
Jira,integration,agile solid,0.25,Positif
Jira,customization,available,0.4,Positif
Jira,browsers,different,0.0,Positif
Jira,ticketing,great,0.8,Positif
Jira,documentationco,easy,0.43333333333333335,Positif
