product_name,aspect,descriptor,polarity_score,sentiment_label
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,option,different,0.0,Positif
ClickUp,program,versityle,0.0,Positif
ClickUp,weeks,busy,0.1,Positif
ClickUp,pace,fast,0.2,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,reasons,many,0.5,Positif
ClickUp,media,social,0.03333333333333333,Positif
ClickUp,stories,new,0.13636363636363635,Positif
ClickUp,pm,best,1.0,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,day,next,0.0,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,product,great,0.8,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,scopei,deployment,0.0,Positif
ClickUp,employees,remote,-0.1,Negatif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,scopei,deployment,0.0,Positif
ClickUp,project,specific,0.0,Positif
ClickUp,workers,other,-0.125,Negatif
ClickUp,tasks,future,0.0,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,members,other,-0.125,Negatif
ClickUp,businessrating,small,-0.25,Negatif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,tickets,technical,0.0,Positif
ClickUp,organi,amazing,0.6000000000000001,Positif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,team,whole,0.2,Positif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,usability,clickup,0.0,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,payments,lead,0.0,Positif
ClickUp,tool,best,1.0,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,people,most,0.5,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,members,other,-0.125,Negatif
ClickUp,tool,best,1.0,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,scopei,deployment,0.0,Positif
ClickUp,management,simple,0.0,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,hub,central,0.0,Positif
ClickUp,messages,random whatsapp,-0.5,Negatif
ClickUp,docs,messy,-0.2,Negatif
ClickUp,tool,flexible,0.0,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,scopei,deployment,0.0,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,needsintegration,specific,0.0,Positif
ClickUp,match,perfect,1.0,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,time,same,0.0,Positif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,team,whole,0.2,Positif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,period,long,-0.05,Negatif
ClickUp,progress,current,0.0,Positif
ClickUp,tasks,open,0.0,Positif
ClickUp,rating,great,0.8,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,purposes,various,0.0,Positif
ClickUp,levelrating,next,0.0,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,operations,daily,0.0,Positif
ClickUp,stakeholders,different,0.0,Positif
ClickUp,ways,many,0.5,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,customizationsrating,great,0.8,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,projects,various,0.0,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,project,internal,0.0,Positif
ClickUp,clickup,zapier,0.0,Positif
ClickUp,notifications,advanced,0.4,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,projects,okr,0.0,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,tasks,respective,0.0,Positif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,team,whole,0.2,Positif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,tool,used,0.0,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,cases,incentivizedapril,0.0,Positif
ClickUp,program,external,0.0,Positif
ClickUp,tool,essential,0.0,Positif
ClickUp,stakeholders,many different,0.25,Positif
ClickUp,parties,third,0.0,Positif
ClickUp,tool,crucial,0.0,Positif
ClickUp,scopei,deployment,0.0,Positif
ClickUp,creation,administrative,0.0,Positif
ClickUp,business,virtual,0.0,Positif
ClickUp,team,internal,0.0,Positif
ClickUp,scopeclickup,deployment,0.0,Positif
ClickUp,tool,great,0.8,Positif
ClickUp,projects,various,0.0,Positif
ClickUp,way,best,1.0,Positif
ClickUp,rating,better,0.5,Positif
ClickUp,bone,back,0.0,Positif
ClickUp,fields,easiercustom,0.0,Positif
ClickUp,experience,wonderful,1.0,Positif
ClickUp,rating,great,0.8,Positif
ClickUp,projects,executive,0.0,Positif
ClickUp,instance,clickup,0.0,Positif
ClickUp,clients,many new,0.3181818181818182,Positif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,team,whole,0.2,Positif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,ability,great,0.8,Positif
ClickUp,department,entire,0.0,Positif
ClickUp,way,streamlined,0.0,Positif
ClickUp,clients,multiple,0.0,Positif
ClickUp,fulfills,clickup,0.0,Positif
ClickUp,rep,many,0.5,Positif
ClickUp,scopei,deployment,0.0,Positif
ClickUp,workflows,streamlined,0.0,Positif
ClickUp,task,best,1.0,Positif
ClickUp,interface,intuitive,0.0,Positif
ClickUp,onerating,special,0.35714285714285715,Positif
ClickUp,tool,main,0.16666666666666666,Positif
ClickUp,tool,financial,0.0,Positif
ClickUp,scopei,deployment,0.0,Positif
ClickUp,notifies,organized,0.0,Positif
ClickUp,location,single,-0.07142857142857142,Negatif
ClickUp,tool,best,1.0,Positif
ClickUp,use,incentivizedfebruary,0.0,Positif
ClickUp,years,last,0.0,Positif
ClickUp,view,complete,0.1,Positif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,team,whole,0.2,Positif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,use,incentivizedjanuary,0.0,Positif
ClickUp,software,great,0.8,Positif
ClickUp,cases,incentivizeddecember,0.0,Positif
ClickUp,cases,incentivizeddecember,0.0,Positif
ClickUp,scopei,clickup deployment,0.0,Positif
ClickUp,system,great,0.8,Positif
ClickUp,cases,incentivizeddecember,0.0,Positif
ClickUp,tool,indispensable,0.4,Positif
ClickUp,basis,daily,0.0,Positif
ClickUp,reason,main,0.16666666666666666,Positif
ClickUp,process,whole,0.2,Positif
ClickUp,tool,perfect,1.0,Positif
ClickUp,teams,remote,-0.1,Negatif
ClickUp,toolrating,productive,0.0,Positif
ClickUp,progress,overall,0.0,Positif
ClickUp,toolrating,great,0.8,Positif
ClickUp,scopei,deployment,0.0,Positif
ClickUp,tool,clickup,0.0,Positif
ClickUp,members,different,0.0,Positif
ClickUp,problems,main,0.16666666666666666,Positif
ClickUp,communication,inefficient,0.0,Positif
ClickUp,work,internal,0.0,Positif
ClickUp,lists,personal,0.0,Positif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,team,whole,0.2,Positif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,tool,powerful,0.3,Positif
ClickUp,client,internal,0.0,Positif
ClickUp,tasks,individual,0.0,Positif
ClickUp,teams,different,0.0,Positif
ClickUp,years,last several,0.0,Positif
ClickUp,platforms,several,0.0,Positif
ClickUp,workspace,flexible,0.0,Positif
ClickUp,tracking,organizational,0.0,Positif
ClickUp,management,good,0.7,Positif
ClickUp,scopei,deployment,0.0,Positif
ClickUp,products,new,0.13636363636363635,Positif
ClickUp,rating,clickup,0.0,Positif
ClickUp,program,main,0.16666666666666666,Positif
ClickUp,departments,multiple,0.0,Positif
ClickUp,tool,great,0.8,Positif
ClickUp,scopei,deployment,0.0,Positif
ClickUp,chart,gantt,0.0,Positif
ClickUp,teams,multiple,0.0,Positif
ClickUp,goal,common,-0.3,Negatif
ClickUp,platform,beautiful,0.85,Positif
ClickUp,management,great,0.8,Positif
ClickUp,scopeclickup,deployment,0.0,Positif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,team,whole,0.2,Positif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,customizationrating,great,0.8,Positif
ClickUp,management,great,0.8,Positif
ClickUp,customizableability,prosvery,0.0,Positif
ClickUp,team,small,-0.25,Negatif
ClickUp,projects,average external,-0.075,Negatif
ClickUp,clients,different,0.0,Positif
ClickUp,board,clickup,0.0,Positif
ClickUp,tasks,current,0.0,Positif
ClickUp,assistant,virtual,0.0,Positif
ClickUp,picture,bigger,0.0,Positif
ClickUp,tool,online,0.0,Positif
ClickUp,rating,favorite,0.5,Positif
ClickUp,scopei,deployment,0.0,Positif
ClickUp,strategies,amp,0.0,Positif
ClickUp,way,great,0.8,Positif
ClickUp,project,particular,0.16666666666666666,Positif
ClickUp,tool,best,1.0,Positif
ClickUp,requests,creative,0.5,Positif
ClickUp,departme,overall,0.0,Positif
ClickUp,management,great,0.8,Positif
ClickUp,team,deployment,0.0,Positif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,team,whole,0.2,Positif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,tool,great,0.8,Positif
ClickUp,forms,public,0.0,Positif
ClickUp,teams,other,-0.125,Negatif
ClickUp,tool,clickup fantastic,0.4,Positif
ClickUp,tasks,smaller,0.0,Positif
ClickUp,projects,functional,0.0,Positif
ClickUp,views,various,0.0,Positif
ClickUp,collaboration,streamlined,0.0,Positif
ClickUp,rating,clickup,0.0,Positif
ClickUp,scopeclickup,deployment,0.0,Positif
ClickUp,client,private,0.0,Positif
ClickUp,rounder,great,0.8,Positif
ClickUp,projects,complex,-0.3,Negatif
ClickUp,organisation,clickup wide,-0.1,Negatif
ClickUp,folders,own,0.6,Positif
ClickUp,product,great,0.8,Positif
ClickUp,fix,simple,0.0,Positif
ClickUp,project,entire complex,-0.15,Negatif
ClickUp,platform,excellent,1.0,Positif
ClickUp,cabalities,great easy,0.6166666666666667,Positif
ClickUp,scopein,deployment,0.0,Positif
ClickUp,terms,general,0.05000000000000002,Positif
ClickUp,tool,main,0.16666666666666666,Positif
ClickUp,platform,collaborative,0.0,Positif
ClickUp,stakeholders,internal,0.0,Positif
ClickUp,tool,functional,0.0,Positif
ClickUp,platform,other,-0.125,Negatif
ClickUp,tool,great,0.8,Positif
ClickUp,management,personal,0.0,Positif
ClickUp,scopei,deployment,0.0,Positif
ClickUp,applications,low,0.0,Positif
ClickUp,tasks,clickup,0.0,Positif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,team,whole,0.2,Positif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,tool,main,0.16666666666666666,Positif
ClickUp,doc,technical,0.0,Positif
ClickUp,knife,swiss,0.0,Positif
ClickUp,scopeclickup,deployment,0.0,Positif
ClickUp,departments,multiple,0.0,Positif
ClickUp,use,primary,0.4,Positif
ClickUp,uirating,impressive,1.0,Positif
ClickUp,clickup,deployment scopeat,0.0,Positif
ClickUp,tool,agile,0.5,Positif
ClickUp,tool,wide,-0.1,Negatif
ClickUp,tool,great,0.8,Positif
ClickUp,scopeclickup,deployment,0.0,Positif
ClickUp,reviews,clickup,0.0,Positif
ClickUp,scopemanage,deployment,0.0,Positif
ClickUp,individual,collective,0.0,Positif
ClickUp,hub,centralized,0.0,Positif
ClickUp,views,different,0.0,Positif
ClickUp,managementrating,personal,0.0,Positif
ClickUp,rating,beautiful,0.85,Positif
ClickUp,files,relevant,0.4,Positif
ClickUp,tool,great,0.8,Positif
ClickUp,project,collaborative,0.0,Positif
ClickUp,scopei,deployment,0.0,Positif
ClickUp,projects,complex,-0.3,Negatif
ClickUp,types,specific,0.0,Positif
ClickUp,category,main,0.16666666666666666,Positif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,team,whole,0.2,Positif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,clunky,clickup,0.0,Positif
ClickUp,tool,decent,0.16666666666666666,Positif
ClickUp,tasks,regular,0.0,Positif
ClickUp,scopeclickup,deployment,0.0,Positif
ClickUp,tasks,daily,0.0,Positif
ClickUp,tas,daily,0.0,Positif
ClickUp,companies,large,0.21428571428571427,Positif
ClickUp,use,primary,0.4,Positif
ClickUp,departments,multiple,0.0,Positif
ClickUp,tool,great,0.8,Positif
ClickUp,software,primary,0.4,Positif
ClickUp,work,daily,0.0,Positif
ClickUp,scopeclickup,deployment,0.0,Positif
ClickUp,partners,numerous new,0.06818181818181818,Positif
ClickUp,helpdesk,internal,0.0,Positif
ClickUp,data,internal,0.0,Positif
ClickUp,discount,external,0.0,Positif
ClickUp,partners,external,0.0,Positif
ClickUp,teams,large,0.21428571428571427,Positif
ClickUp,variety,large,0.21428571428571427,Positif
ClickUp,projects,digital,0.0,Positif
ClickUp,rope,enough,0.0,Positif
ClickUp,user,happy,0.8,Positif
ClickUp,teams,multiple,0.0,Positif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,team,whole,0.2,Positif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,agency,digital,0.0,Positif
ClickUp,projects,internal,0.0,Positif
ClickUp,goals,professional,0.1,Positif
ClickUp,app,perfect,1.0,Positif
ClickUp,developmentrating,agile,0.5,Positif
ClickUp,use,incentivizedaugust,0.0,Positif
ClickUp,sailing,smooth,0.4,Positif
ClickUp,clientele,small,-0.25,Negatif
ClickUp,management,complex,-0.3,Negatif
ClickUp,rating,impossible possible,-0.3333333333333333,Negatif
ClickUp,platform,daily,0.0,Positif
ClickUp,management,complex,-0.3,Negatif
ClickUp,activities,daily,0.0,Positif
ClickUp,management,full,0.35,Positif
ClickUp,pricerating,affordable,0.0,Positif
ClickUp,projects,new,0.13636363636363635,Positif
ClickUp,clickup,recommend,0.0,Positif
ClickUp,hub,central,0.0,Positif
ClickUp,scopei,deployment,0.0,Positif
ClickUp,insights,better,0.5,Positif
ClickUp,tasks,future,0.0,Positif
ClickUp,powers,clickup,0.0,Positif
ClickUp,use,incentivizedjanuary,0.0,Positif
ClickUp,problem,main,0.16666666666666666,Positif
ClickUp,workers,remote,-0.1,Negatif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,team,whole,0.2,Positif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,management,best,1.0,Positif
ClickUp,use,incentivizedjanuary,0.0,Positif
ClickUp,cases,incentivizeddecember,0.0,Positif
ClickUp,scopeclickup,deployment,0.0,Positif
ClickUp,solution,great,0.8,Positif
ClickUp,collaboration,stronger,0.0,Positif
ClickUp,departments,functional,0.0,Positif
ClickUp,piece,powerful,0.3,Positif
ClickUp,cases,incentivizeddecember,0.0,Positif
ClickUp,replacement,rapid,0.0,Positif
ClickUp,system,prior,0.0,Positif
ClickUp,tool,simple,0.0,Positif
ClickUp,cases,incentivizednovember,0.0,Positif
ClickUp,team,scopeour,0.0,Positif
ClickUp,communication,quick easy,0.3833333333333333,Positif
ClickUp,stakeholders,internal amp external,0.0,Positif
ClickUp,planning,efficient,0.0,Positif
ClickUp,cases,incentivizednovember,0.0,Positif
ClickUp,scopeclickup,deployment,0.0,Positif
ClickUp,members,several,0.0,Positif
ClickUp,organization,scopeour,0.0,Positif
ClickUp,ride,joyful,0.0,Positif
ClickUp,sprint,previous,-0.16666666666666666,Negatif
ClickUp,clicks,few,-0.2,Negatif
ClickUp,scopehandle,deployment,0.0,Positif
ClickUp,tasks,multiple,0.0,Positif
ClickUp,tasks,other,-0.125,Negatif
ClickUp,version,polished,0.0,Positif
ClickUp,management,comprehensive,0.0,Positif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,team,whole,0.2,Positif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,feature,robust,0.0,Positif
ClickUp,manager,rich polished,0.375,Positif
ClickUp,agency,small graphic,-0.125,Negatif
ClickUp,tool,complete,0.1,Positif
ClickUp,client,daily,0.0,Positif
ClickUp,scopei,deployment,0.0,Positif
ClickUp,departments,several,0.0,Positif
ClickUp,purpose,general,0.05000000000000002,Positif
ClickUp,solutionrating,comprehensive,0.0,Positif
ClickUp,teams,multiple,0.0,Positif
ClickUp,tool,perfect,1.0,Positif
ClickUp,dates,due,-0.125,Negatif
ClickUp,business,scopeour,0.0,Positif
ClickUp,project,multiple,0.0,Positif
ClickUp,organization,scopeour,0.0,Positif
ClickUp,projectsmanagement,technical,0.0,Positif
ClickUp,tool,great,0.8,Positif
ClickUp,teams,small,-0.25,Negatif
ClickUp,clickup,full,0.35,Positif
ClickUp,schedules,simple,0.0,Positif
ClickUp,rating,recommend clickup,0.0,Positif
ClickUp,use,incentivizedaugust,0.0,Positif
ClickUp,tasks,internal operational,0.0,Positif
ClickUp,client,external,0.0,Positif
ClickUp,structure,significant organisational,0.375,Positif
ClickUp,clarity,greater,0.5,Positif
ClickUp,use,incentivizedaugust,0.0,Positif
ClickUp,changes,new,0.13636363636363635,Positif
ClickUp,team,right,0.2857142857142857,Positif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,team,whole,0.2,Positif
ClickUp,view,simple clear,0.049999999999999996,Positif
ClickUp,aids,clickup,0.0,Positif
ClickUp,review,clickup,0.0,Positif
ClickUp,use,incentivizedaugust,0.0,Positif
ClickUp,media,social,0.03333333333333333,Positif
ClickUp,use,incentivizedaugust,0.0,Positif
ClickUp,scopei,deployment,0.0,Positif
ClickUp,company,current,0.0,Positif
ClickUp,app,fantastic,0.4,Positif
ClickUp,people,many,0.5,Positif
ClickUp,rating,easier,0.0,Positif
ClickUp,use,incentivizedaugust,0.0,Positif
ClickUp,employee,handy,0.6,Positif
ClickUp,resource,general,0.05000000000000002,Positif
ClickUp,management,efficient collaborative,0.0,Positif
