product_name,aspect,descriptor,polarity_score,sentiment_label
Trello,slave,less,-0.16666666666666666,Negatif
Trello,teams,virtual,0.0,Positif
Trello,source,single,-0.07142857142857142,Negatif
Trello,people,several,0.0,Positif
Trello,task,personal,0.0,Positif
Trello,level,personal,0.0,Positif
Trello,strengths,multiple,0.0,Positif
Trello,employees,individual,0.0,Positif
Trello,items,major,0.0625,Positif
Trello,items,open,0.0,Positif
Trello,work,complex individual,-0.15,Negatif
Trello,tool,awesome,1.0,Positif
Trello,use,incentivizedfebruary,0.0,Positif
Trello,agency,scopeour entire,0.0,Positif
Trello,ways,different,0.0,Positif
Trello,basis,wide,-0.1,Negatif
Trello,use,incentivizedfebruary,0.0,Positif
Trello,use,deployment,0.0,Positif
Trello,level,high,0.16,Positif
Trello,track,proskeep,0.0,Positif
Trello,track,objectiveskeep,0.0,Positif
Trello,use,incentivizedfebruary,0.0,Positif
Trello,access,easy,0.43333333333333335,Positif
Trello,files,specific,0.0,Positif
Trello,sprints,certain,0.21428571428571427,Positif
Trello,use,incentivizedfebruary,0.0,Positif
Trello,tasks,specific,0.0,Positif
Trello,timerating,first,0.25,Positif
Trello,cases,incentivizednovember,0.0,Positif
Trello,use,deployment,0.0,Positif
Trello,reporting,financial,0.0,Positif
Trello,hands,great,0.8,Positif
Trello,style,kanban,0.0,Positif
Trello,solution,good,0.7,Positif
Trello,projects,small average,-0.2,Negatif
Trello,use,incentivizedaugust,0.0,Positif
Trello,scopei,deployment,0.0,Positif
Trello,tasks,technical,0.0,Positif
Trello,tasks,internal,0.0,Positif
Trello,use,incentivizedaugust,0.0,Positif
Trello,board,offline,0.0,Positif
Trello,use,incentivizedaugust,0.0,Positif
Trello,organization,whole,0.2,Positif
Trello,board,own,0.6,Positif
Trello,scopewe,deployment,0.0,Positif
Trello,efforts,small,-0.25,Negatif
Trello,team,small,-0.25,Negatif
Trello,organization,entire,0.0,Positif
Trello,style,kanban,0.0,Positif
Trello,locations,multiple,0.0,Positif
Trello,use,incentivizedjune,0.0,Positif
Trello,checklists,operational,0.0,Positif
Trello,locations,different,0.0,Positif
Trello,use,incentivizedjune,0.0,Positif
Trello,basis,daily,0.0,Positif
Trello,use,incentivizedjune,0.0,Positif
Trello,lists,easy,0.43333333333333335,Positif
Trello,representation,good visual,0.35,Positif
Trello,states,various,0.0,Positif
Trello,cases,incentivizedapril,0.0,Positif
Trello,scopei,deployment,0.0,Positif
Trello,manager,previous,-0.16666666666666666,Negatif
Trello,projects,different,0.0,Positif
Trello,cases,incentivizedapril,0.0,Positif
Trello,clients,individual,0.0,Positif
Trello,program,great,0.8,Positif
Trello,friendrating,best,1.0,Positif
Trello,cases,incentivizedapril,0.0,Positif
Trello,business,whole,0.2,Positif
Trello,use,current,0.0,Positif
Trello,staff,front,0.0,Positif
Trello,cases,incentivizedapril,0.0,Positif
Trello,teams,small,-0.25,Negatif
Trello,organizationsrating,large,0.21428571428571427,Positif
Trello,departments,deployment scopeindividual,0.0,Positif
Trello,boards,separate,0.0,Positif
Trello,task,general,0.05000000000000002,Positif
Trello,use,deployment,0.0,Positif
Trello,week,particular,0.16666666666666666,Positif
Trello,cases,easy,0.43333333333333335,Positif
Trello,teams,digital creative,0.25,Positif
Trello,p,ongoing,0.0,Positif
Trello,tool,great,0.8,Positif
Trello,ideasrating,unfinished,0.0,Positif
Trello,scopewe,deployment,0.0,Positif
Trello,company,whole,0.2,Positif
Trello,companies,several,0.0,Positif
Trello,boa,own,0.6,Positif
Trello,trello,great,0.8,Positif
Trello,developmentrating,rapid,0.0,Positif
Trello,board,kanban,0.0,Positif
Trello,development,agile,0.5,Positif
Trello,requirements,sufficient,0.0,Positif
Trello,detail,enough,0.0,Positif
Trello,inte,clear,0.09999999999999999,Positif
Trello,management,mellow,0.0,Positif
Trello,scopewe,deployment,0.0,Positif
Trello,tool,great,0.8,Positif
Trello,interface,simple intuitive,0.0,Positif
Trello,management,great,0.8,Positif
Trello,scopei,deployment,0.0,Positif
Trello,dates,due,-0.125,Negatif
Trello,rating,enjoyable,0.5,Positif
Trello,use,incentivizedfebruary,0.0,Positif
Trello,card,great,0.8,Positif
Trello,use,incentivizedfebruary,0.0,Positif
Trello,applications,favorite,0.5,Positif
Trello,management,powerful,0.3,Positif
Trello,departments,numerous,0.0,Positif
Trello,users,multiple,0.0,Positif
Trello,time,real,0.2,Positif
Trello,trello,good,0.7,Positif
Trello,way,best,1.0,Positif
Trello,trello,perfect,1.0,Positif
Trello,management,simple,0.0,Positif
Trello,scopewe,deployment,0.0,Positif
Trello,types,various,0.0,Positif
Trello,project,new,0.13636363636363635,Positif
